tag_id;taggable_id;taggable_type
"34";"248";"Debate"
"24";"248";"Debate"
"32";"248";"Debate"
"30";"248";"Debate"
"27";"248";"Debate"
"18";"248";"Debate"
"35";"248";"Debate"
"246";"249";"Debate"
"36";"251";"Debate"
"26";"253";"Debate"
"33";"253";"Debate"
"34";"254";"Debate"
"93";"255";"Debate"
"179";"255";"Debate"
"247";"258";"Debate"
"248";"258";"Debate"
"21";"258";"Debate"
"249";"258";"Debate"
"33";"259";"Debate"
"27";"262";"Debate"
"250";"263";"Debate"
"33";"265";"Debate"
"26";"265";"Debate"
"22";"265";"Debate"
"23";"265";"Debate"
"37";"265";"Debate"
"31";"265";"Debate"
"20";"265";"Debate"
"32";"265";"Debate"
"24";"265";"Debate"
"19";"265";"Debate"
"21";"265";"Debate"
"17";"265";"Debate"
"30";"265";"Debate"
"27";"265";"Debate"
"18";"265";"Debate"
"35";"265";"Debate"
"34";"265";"Debate"
"33";"267";"Debate"
"251";"267";"Debate"
"24";"268";"Debate"
"252";"270";"Debate"
"30";"272";"Debate"
"33";"274";"Debate"
"17";"276";"Debate"
"245";"278";"Debate"
"253";"278";"Debate"
"254";"278";"Debate"
"106";"278";"Debate"
"255";"278";"Debate"
"30";"279";"Debate"
"256";"281";"Debate"
"26";"283";"Debate"
"22";"283";"Debate"
"17";"283";"Debate"
"23";"283";"Debate"
"37";"283";"Debate"
"31";"283";"Debate"
"20";"283";"Debate"
"29";"283";"Debate"
"36";"283";"Debate"
"33";"283";"Debate"
"28";"283";"Debate"
"32";"283";"Debate"
"19";"283";"Debate"
"21";"283";"Debate"
"27";"283";"Debate"
"18";"283";"Debate"
"35";"283";"Debate"
"34";"283";"Debate"
"24";"283";"Debate"
"30";"283";"Debate"
"22";"286";"Debate"
"20";"287";"Debate"
"42";"288";"Debate"
"33";"289";"Debate"
"36";"292";"Debate"
"22";"293";"Debate"
"106";"297";"Debate"
"33";"299";"Debate"
"17";"299";"Debate"
"23";"299";"Debate"
"20";"299";"Debate"
"36";"299";"Debate"
"26";"299";"Debate"
"37";"299";"Debate"
"31";"299";"Debate"
"29";"299";"Debate"
"28";"299";"Debate"
"32";"299";"Debate"
"19";"299";"Debate"
"21";"299";"Debate"
"18";"299";"Debate"
"30";"299";"Debate"
"24";"299";"Debate"
"34";"299";"Debate"
"35";"299";"Debate"
"207";"300";"Debate"
"24";"303";"Debate"
"34";"306";"Debate"
"37";"307";"Debate"
"20";"307";"Debate"
"70";"312";"Debate"
"259";"312";"Debate"
"260";"312";"Debate"
"261";"312";"Debate"
"19";"314";"Debate"
"183";"314";"Debate"
"262";"314";"Debate"
"33";"317";"Debate"
"263";"318";"Debate"
"245";"320";"Debate"
"33";"321";"Debate"
"24";"321";"Debate"
"42";"321";"Debate"
"264";"321";"Debate"
"24";"325";"Debate"
"18";"325";"Debate"
"34";"325";"Debate"
"29";"325";"Debate"
"28";"325";"Debate"
"33";"325";"Debate"
"26";"325";"Debate"
"31";"325";"Debate"
"265";"325";"Debate"
"266";"325";"Debate"
"267";"325";"Debate"
"33";"326";"Debate"
"33";"328";"Debate"
"26";"331";"Debate"
"268";"333";"Debate"
"55";"334";"Debate"
"269";"334";"Debate"
"270";"334";"Debate"
"271";"334";"Debate"
"33";"335";"Debate"
"33";"336";"Debate"
"272";"336";"Debate"
"54";"336";"Debate"
"273";"336";"Debate"
"274";"339";"Debate"
"275";"340";"Debate"
"246";"340";"Debate"
"276";"340";"Debate"
"277";"340";"Debate"
"278";"340";"Debate"
"17";"341";"Debate"
"28";"341";"Debate"
"244";"342";"Debate"
"209";"342";"Debate"
"33";"342";"Debate"
"18";"343";"Debate"
"33";"344";"Debate"
"279";"344";"Debate"
"280";"344";"Debate"
"281";"346";"Debate"
"64";"347";"Debate"
"282";"347";"Debate"
"283";"347";"Debate"
"284";"347";"Debate"
"285";"347";"Debate"
"286";"347";"Debate"
"33";"348";"Debate"
"33";"349";"Debate"
"17";"349";"Debate"
"287";"349";"Debate"
"288";"349";"Debate"
"289";"349";"Debate"
"290";"349";"Debate"
"291";"349";"Debate"
"22";"350";"Debate"
"292";"350";"Debate"
"293";"350";"Debate"
"62";"350";"Debate"
"294";"351";"Debate"
"295";"351";"Debate"
"33";"352";"Debate"
"17";"352";"Debate"
"296";"352";"Debate"
"28";"353";"Debate"
"17";"354";"Debate"
"297";"355";"Debate"
"192";"356";"Debate"
"298";"356";"Debate"
"299";"356";"Debate"
"53";"356";"Debate"
"300";"356";"Debate"
"301";"356";"Debate"
"30";"357";"Debate"
"21";"357";"Debate"
"302";"358";"Debate"
"303";"359";"Debate"
"304";"360";"Debate"
"305";"360";"Debate"
"306";"360";"Debate"
"307";"360";"Debate"
"308";"360";"Debate"
"309";"361";"Debate"
"96";"362";"Debate"
"21";"362";"Debate"
"310";"364";"Debate"
"32";"364";"Debate"
"311";"364";"Debate"
"312";"364";"Debate"
"313";"364";"Debate"
"314";"366";"Debate"
"315";"366";"Debate"
"316";"366";"Debate"
"317";"366";"Debate"
"318";"366";"Debate"
"20";"370";"Debate"
"319";"372";"Debate"
"320";"374";"Debate"
"31";"374";"Debate"
"321";"374";"Debate"
"34";"375";"Debate"
"17";"381";"Debate"
"322";"381";"Debate"
"323";"381";"Debate"
"324";"382";"Debate"
"93";"383";"Debate"
"21";"386";"Debate"
"42";"386";"Debate"
"34";"389";"Debate"
"325";"389";"Debate"
"90";"389";"Debate"
"326";"389";"Debate"
"327";"389";"Debate"
"328";"390";"Debate"
"329";"392";"Debate"
"33";"394";"Debate"
"330";"395";"Debate"
"331";"395";"Debate"
"332";"397";"Debate"
"33";"398";"Debate"
"90";"399";"Debate"
"208";"399";"Debate"
"17";"400";"Debate"
"28";"400";"Debate"
"23";"400";"Debate"
"26";"400";"Debate"
"37";"400";"Debate"
"31";"400";"Debate"
"19";"400";"Debate"
"32";"400";"Debate"
"18";"400";"Debate"
"27";"400";"Debate"
"33";"400";"Debate"
"35";"400";"Debate"
"24";"400";"Debate"
"21";"400";"Debate"
"22";"400";"Debate"
"36";"400";"Debate"
"29";"400";"Debate"
"30";"400";"Debate"
"20";"400";"Debate"
"34";"403";"Debate"
"301";"403";"Debate"
"106";"403";"Debate"
"333";"406";"Debate"
"282";"406";"Debate"
"226";"406";"Debate"
"334";"407";"Debate"
"335";"408";"Debate"
"92";"408";"Debate"
"66";"408";"Debate"
"65";"408";"Debate"
"336";"408";"Debate"
"337";"409";"Debate"
"338";"409";"Debate"
"17";"410";"Debate"
"28";"410";"Debate"
"23";"410";"Debate"
"26";"410";"Debate"
"37";"410";"Debate"
"31";"410";"Debate"
"19";"410";"Debate"
"24";"410";"Debate"
"21";"410";"Debate"
"22";"410";"Debate"
"36";"410";"Debate"
"35";"410";"Debate"
"33";"410";"Debate"
"27";"410";"Debate"
"30";"410";"Debate"
"29";"410";"Debate"
"34";"410";"Debate"
"33";"412";"Debate"
"41";"412";"Debate"
"339";"412";"Debate"
"244";"413";"Debate"
"209";"413";"Debate"
"282";"413";"Debate"
"132";"414";"Debate"
"340";"415";"Debate"
"341";"416";"Debate"
"26";"417";"Debate"
"33";"418";"Debate"
"342";"419";"Debate"
"343";"419";"Debate"
"34";"420";"Debate"
"344";"421";"Debate"
"8";"423";"Debate"
"2";"423";"Debate"
"289";"424";"Debate"
"34";"430";"Debate"
"21";"432";"Debate"
"16";"432";"Debate"
"111";"432";"Debate"
"345";"432";"Debate"
"301";"440";"Debate"
"350";"440";"Debate"
"351";"440";"Debate"
"32";"441";"Debate"
"17";"443";"Debate"
"352";"444";"Debate"
"350";"444";"Debate"
"301";"444";"Debate"
"353";"444";"Debate"
"354";"444";"Debate"
"355";"445";"Debate"
"26";"446";"Debate"
"33";"446";"Debate"
"24";"446";"Debate"
"34";"447";"Debate"
"320";"448";"Debate"
"356";"448";"Debate"
"19";"448";"Debate"
"32";"448";"Debate"
"34";"448";"Debate"
"24";"448";"Debate"
"33";"448";"Debate"
"30";"448";"Debate"
"31";"448";"Debate"
"37";"448";"Debate"
"23";"448";"Debate"
"28";"448";"Debate"
"17";"448";"Debate"
"26";"448";"Debate"
"21";"448";"Debate"
"20";"448";"Debate"
"29";"448";"Debate"
"34";"450";"Debate"
"29";"450";"Debate"
"33";"450";"Debate"
"24";"450";"Debate"
"36";"450";"Debate"
"22";"450";"Debate"
"37";"450";"Debate"
"23";"450";"Debate"
"28";"450";"Debate"
"35";"450";"Debate"
"21";"450";"Debate"
"26";"450";"Debate"
"19";"450";"Debate"
"358";"451";"Debate"
"359";"451";"Debate"
"360";"453";"Debate"
"361";"453";"Debate"
"362";"453";"Debate"
"363";"453";"Debate"
"33";"453";"Debate"
"43";"454";"Debate"
"22";"455";"Debate"
"366";"457";"Debate"
"17";"458";"Debate"
"30";"460";"Debate"
"367";"460";"Debate"
"20";"467";"Debate"
"21";"467";"Debate"
"29";"467";"Debate"
"43";"468";"Debate"
"119";"468";"Debate"
"24";"470";"Debate"
"368";"470";"Debate"
"369";"470";"Debate"
"19";"471";"Debate"
"371";"472";"Debate"
"372";"470";"Debate"
"371";"478";"Debate"
"43";"479";"Debate"
"23";"481";"Debate"
"23";"489";"Debate"
"23";"494";"Debate"
"29";"496";"Debate"
"36";"496";"Debate"
"148";"498";"Debate"
"322";"498";"Debate"
"29";"503";"Debate"
"23";"506";"Debate"
"29";"508";"Debate"
"33";"511";"Debate"
"208";"511";"Debate"
"380";"513";"Debate"
"381";"513";"Debate"
"382";"513";"Debate"
"383";"513";"Debate"
"384";"513";"Debate"
"385";"513";"Debate"
"386";"513";"Debate"
"30";"515";"Debate"
"23";"519";"Debate"
"2";"519";"Debate"
"21";"521";"Debate"
"387";"522";"Debate"
"388";"523";"Debate"
"106";"524";"Debate"
"350";"524";"Debate"
"258";"524";"Debate"
"270";"524";"Debate"
"389";"524";"Debate"
"128";"524";"Debate"
"23";"528";"Debate"
"22";"531";"Debate"
"27";"531";"Debate"
"390";"531";"Debate"
"391";"531";"Debate"
"111";"531";"Debate"
"392";"531";"Debate"
"33";"539";"Debate"
"395";"539";"Debate"
"23";"540";"Debate"
"23";"545";"Debate"
"21";"546";"Debate"
"398";"546";"Debate"
"399";"546";"Debate"
"400";"546";"Debate"
"401";"547";"Debate"
"402";"549";"Debate"
"35";"550";"Debate"
"150";"552";"Debate"
"23";"557";"Debate"
"29";"558";"Debate"
"36";"558";"Debate"
"33";"560";"Debate"
"33";"562";"Debate"
"18";"563";"Debate"
"403";"568";"Debate"
"23";"576";"Debate"
"418";"587";"Debate"
"116";"590";"Debate"
"419";"590";"Debate"
"420";"590";"Debate"
"104";"590";"Debate"
"421";"590";"Debate"
"422";"590";"Debate"
"33";"599";"Debate"
"21";"601";"Debate"
"139";"603";"Debate"
"430";"603";"Debate"
"431";"603";"Debate"
"432";"603";"Debate"
"53";"603";"Debate"
"433";"603";"Debate"
"434";"603";"Debate"
"21";"605";"Debate"
"441";"622";"Debate"
"442";"622";"Debate"
"443";"622";"Debate"
"291";"632";"Debate"
"444";"632";"Debate"
"445";"634";"Debate"
"446";"637";"Debate"
"33";"638";"Debate"
"60";"646";"Debate"
"65";"653";"Debate"
"19";"653";"Debate"
"450";"659";"Debate"
"26";"688";"Debate"
"23";"688";"Debate"
"31";"688";"Debate"
"28";"688";"Debate"
"17";"688";"Debate"
"37";"688";"Debate"
"20";"688";"Debate"
"21";"688";"Debate"
"30";"688";"Debate"
"19";"688";"Debate"
"22";"688";"Debate"
"24";"688";"Debate"
"36";"688";"Debate"
"32";"688";"Debate"
"35";"688";"Debate"
"29";"688";"Debate"
"27";"688";"Debate"
"33";"688";"Debate"
"34";"688";"Debate"
"18";"688";"Debate"
"23";"689";"Debate"
"192";"694";"Debate"
"456";"694";"Debate"
"457";"694";"Debate"
"458";"694";"Debate"
"139";"694";"Debate"
"31";"701";"Debate"
"165";"704";"Debate"
"472";"704";"Debate"
"473";"704";"Debate"
"474";"704";"Debate"
"475";"704";"Debate"
"476";"704";"Debate"
"142";"704";"Debate"
"477";"704";"Debate"
"478";"704";"Debate"
"479";"704";"Debate"
"33";"725";"Debate"
"215";"729";"Debate"
"30";"729";"Debate"
"33";"753";"Debate"
"93";"756";"Debate"
"183";"756";"Debate"
"494";"756";"Debate"
"33";"986";"Debate"
"26";"1088";"Debate"
"37";"1130";"Debate"
"28";"1130";"Debate"
"31";"1130";"Debate"
"17";"1130";"Debate"
"23";"1130";"Debate"
"26";"1130";"Debate"
"30";"1130";"Debate"
"20";"1130";"Debate"
"21";"1130";"Debate"
"36";"1130";"Debate"
"22";"1130";"Debate"
"19";"1130";"Debate"
"24";"1130";"Debate"
"27";"1130";"Debate"
"33";"1130";"Debate"
"29";"1130";"Debate"
"32";"1130";"Debate"
"35";"1130";"Debate"
"18";"1130";"Debate"
"34";"1130";"Debate"
"913";"1560";"Debate"
"919";"1564";"Debate"
"65";"1569";"Debate"
"920";"1572";"Debate"
"921";"1572";"Debate"
"922";"1574";"Debate"
"923";"1577";"Debate"
"924";"1577";"Debate"
"55";"1577";"Debate"
"26";"1585";"Debate"
"31";"1585";"Debate"
"23";"1585";"Debate"
"37";"1585";"Debate"
"17";"1585";"Debate"
"28";"1585";"Debate"
"36";"1585";"Debate"
"20";"1585";"Debate"
"24";"1585";"Debate"
"21";"1585";"Debate"
"19";"1585";"Debate"
"22";"1585";"Debate"
"30";"1585";"Debate"
"27";"1585";"Debate"
"29";"1585";"Debate"
"32";"1585";"Debate"
"33";"1585";"Debate"
"18";"1585";"Debate"
"35";"1585";"Debate"
"34";"1585";"Debate"
"28";"1586";"Debate"
"17";"1586";"Debate"
"31";"1586";"Debate"
"27";"1586";"Debate"
"29";"1586";"Debate"
"36";"1587";"Debate"
"147";"1587";"Debate"
"925";"1587";"Debate"
"926";"1587";"Debate"
"61";"1587";"Debate"
"927";"1589";"Debate"
"46";"1589";"Debate"
"17";"1590";"Debate"
"33";"1590";"Debate"
"928";"1590";"Debate"
"929";"1590";"Debate"
"930";"1590";"Debate"
"106";"1590";"Debate"
"28";"1591";"Debate"
"37";"1591";"Debate"
"20";"1591";"Debate"
"27";"1591";"Debate"
"42";"1591";"Debate"
"26";"1592";"Debate"
"931";"1594";"Debate"
"932";"1595";"Debate"
"933";"1599";"Debate"
"17";"1600";"Debate"
"33";"1605";"Debate"
"934";"1605";"Debate"
"935";"1605";"Debate"
"28";"1606";"Debate"
"37";"1610";"Debate"
"939";"1614";"Debate"
"335";"1618";"Debate"
"942";"1618";"Debate"
"342";"1618";"Debate"
"150";"1618";"Debate"
"943";"1618";"Debate"
"944";"1618";"Debate"
"279";"1618";"Debate"
"33";"1625";"Debate"
"28";"1626";"Debate"
"289";"1630";"Debate"
"335";"1630";"Debate"
"33";"1631";"Debate"
"26";"1631";"Debate"
"17";"1631";"Debate"
"31";"1631";"Debate"
"30";"1632";"Debate"
"26";"1635";"Debate"
"31";"1635";"Debate"
"946";"1636";"Debate"
"16";"1640";"Debate"
"33";"1645";"Debate"
"70";"1645";"Debate"
"948";"1645";"Debate"
"42";"1645";"Debate"
"21";"1650";"Debate"
"32";"1651";"Debate"
"41";"1651";"Debate"
"950";"1651";"Debate"
"278";"1651";"Debate"
"17";"1659";"Debate"
"31";"1659";"Debate"
"92";"1664";"Debate"
"150";"1669";"Debate"
"24";"1674";"Debate"
"42";"1678";"Debate"
"957";"1678";"Debate"
"17";"1679";"Debate"
"33";"1679";"Debate"
"18";"1679";"Debate"
"26";"1679";"Debate"
"31";"1679";"Debate"
"84";"1681";"Debate"
"26";"1686";"Debate"
"961";"1688";"Debate"
"33";"1688";"Debate"
"962";"1688";"Debate"
"963";"1688";"Debate"
"964";"1688";"Debate"
"965";"1688";"Debate"
"966";"1688";"Debate"
"967";"1688";"Debate"
"968";"1688";"Debate"
"246";"1688";"Debate"
"26";"1692";"Debate"
"42";"1697";"Debate"
"208";"1697";"Debate"
"33";"1699";"Debate"
"27";"1706";"Debate"
"46";"1706";"Debate"
"50";"1706";"Debate"
"42";"1706";"Debate"
"976";"1707";"Debate"
"93";"1709";"Debate"
"75";"1709";"Debate"
"26";"1710";"Debate"
"29";"1712";"Debate"
"18";"1712";"Debate"
"17";"1714";"Debate"
"22";"1719";"Debate"
"8";"1720";"Debate"
"93";"1724";"Debate"
"41";"1724";"Debate"
"980";"1725";"Debate"
"981";"1727";"Debate"
"20";"1727";"Debate"
"24";"1732";"Debate"
"246";"1733";"Debate"
"21";"1734";"Debate"
"29";"1734";"Debate"
"42";"1734";"Debate"
"982";"1734";"Debate"
"983";"1734";"Debate"
"30";"1735";"Debate"
"20";"1735";"Debate"
"24";"1735";"Debate"
"21";"1735";"Debate"
"17";"1735";"Debate"
"37";"1735";"Debate"
"26";"1735";"Debate"
"28";"1735";"Debate"
"23";"1735";"Debate"
"31";"1735";"Debate"
"22";"1735";"Debate"
"19";"1735";"Debate"
"35";"1735";"Debate"
"18";"1735";"Debate"
"27";"1735";"Debate"
"34";"1735";"Debate"
"33";"1737";"Debate"
"247";"1737";"Debate"
"53";"1742";"Debate"
"141";"1748";"Debate"
"687";"1748";"Debate"
"984";"1748";"Debate"
"17";"1751";"Debate"
"31";"1751";"Debate"
"50";"1751";"Debate"
"42";"1751";"Debate"
"46";"1751";"Debate"
"309";"1751";"Debate"
"985";"1751";"Debate"
"986";"1751";"Debate"
"987";"1751";"Debate"
"926";"1753";"Debate"
"17";"1754";"Debate"
"27";"1754";"Debate"
"28";"1759";"Debate"
"23";"1759";"Debate"
"17";"1759";"Debate"
"31";"1759";"Debate"
"33";"1760";"Debate"
"988";"1761";"Debate"
"33";"1762";"Debate"
"75";"1764";"Debate"
"148";"1764";"Debate"
"93";"1764";"Debate"
"145";"1766";"Debate"
"148";"1766";"Debate"
"989";"1766";"Debate"
"990";"1766";"Debate"
"991";"1766";"Debate"
"28";"1769";"Debate"
"75";"1770";"Debate"
"139";"1770";"Debate"
"993";"1770";"Debate"
"92";"1770";"Debate"
"17";"1771";"Debate"
"31";"1771";"Debate"
"116";"1771";"Debate"
"994";"1771";"Debate"
"995";"1771";"Debate"
"75";"1772";"Debate"
"139";"1772";"Debate"
