tag_id;taggable_id;taggable_type
128;1034;Proposal
41;1034;Proposal
74;1034;Proposal
10;1035;Proposal
11;1035;Proposal
175;1035;Proposal
15;1035;Proposal
130;1035;Proposal
4;1036;Proposal
181;1036;Proposal
140;1036;Proposal
141;1036;Proposal
70;1036;Proposal
10;1037;Proposal
60;1037;Proposal
65;1037;Proposal
5;1037;Proposal
4;1037;Proposal
60;1038;Proposal
65;1038;Proposal
130;1038;Proposal
23;1038;Proposal
140;1038;Proposal
80;1039;Proposal
135;1039;Proposal
0;1039;Proposal
81;1039;Proposal
120;1039;Proposal
65;1040;Proposal
23;1040;Proposal
125;1040;Proposal
170;1040;Proposal
35;1040;Proposal
120;1041;Proposal
69;1041;Proposal
185;1041;Proposal
195;1041;Proposal
155;1041;Proposal
140;1042;Proposal
60;1042;Proposal
141;1042;Proposal
142;1042;Proposal
143;1042;Proposal
190;1043;Proposal
187;1043;Proposal
192;1043;Proposal
193;1043;Proposal
194;1043;Proposal
150;1044;Proposal
20;1044;Proposal
151;1044;Proposal
4;1044;Proposal
181;1044;Proposal
65;1045;Proposal
23;1045;Proposal
67;1045;Proposal
68;1045;Proposal
69;1045;Proposal
95;1046;Proposal
15;1046;Proposal
65;1046;Proposal
16;1046;Proposal
17;1046;Proposal
70;1047;Proposal
65;1047;Proposal
23;1047;Proposal
19;1047;Proposal
67;1047;Proposal
145;1048;Proposal
91;1048;Proposal
147;1048;Proposal
148;1048;Proposal
149;1048;Proposal
70;1049;Proposal
65;1049;Proposal
23;1049;Proposal
19;1049;Proposal
67;1049;Proposal
90;1050;Proposal
91;1050;Proposal
65;1050;Proposal
93;1050;Proposal
92;1050;Proposal
90;1051;Proposal
91;1051;Proposal
175;1051;Proposal
92;1051;Proposal
93;1051;Proposal
100;1052;Proposal
20;1052;Proposal
4;1052;Proposal
145;1052;Proposal
26;1052;Proposal
145;1053;Proposal
90;1053;Proposal
155;1053;Proposal
120;1053;Proposal
91;1053;Proposal
165;1054;Proposal
5;1054;Proposal
70;1054;Proposal
166;1054;Proposal
167;1054;Proposal
0;1055;Proposal
55;1055;Proposal
145;1055;Proposal
20;1055;Proposal
5;1055;Proposal
175;1056;Proposal
11;1056;Proposal
177;1056;Proposal
178;1056;Proposal
179;1056;Proposal
125;1057;Proposal
0;1057;Proposal
74;1057;Proposal
127;1057;Proposal
65;1057;Proposal
70;1058;Proposal
19;1058;Proposal
15;1058;Proposal
65;1058;Proposal
72;1058;Proposal
75;1059;Proposal
40;1059;Proposal
85;1059;Proposal
125;1059;Proposal
105;1059;Proposal
20;1060;Proposal
140;1060;Proposal
141;1060;Proposal
65;1060;Proposal
142;1060;Proposal
175;1062;Proposal
11;1062;Proposal
70;1062;Proposal
10;1062;Proposal
60;1062;Proposal
70;1063;Proposal
185;1063;Proposal
50;1063;Proposal
4;1063;Proposal
181;1063;Proposal
45;1064;Proposal
70;1064;Proposal
55;1064;Proposal
46;1064;Proposal
47;1064;Proposal
60;1065;Proposal
105;1065;Proposal
35;1065;Proposal
36;1065;Proposal
0;1065;Proposal
65;1066;Proposal
23;1066;Proposal
67;1066;Proposal
70;1066;Proposal
68;1066;Proposal
150;1067;Proposal
151;1067;Proposal
70;1067;Proposal
148;1067;Proposal
153;1067;Proposal
105;1068;Proposal
55;1068;Proposal
40;1068;Proposal
95;1068;Proposal
120;1068;Proposal
65;1069;Proposal
10;1069;Proposal
23;1069;Proposal
67;1069;Proposal
68;1069;Proposal
150;1070;Proposal
70;1070;Proposal
195;1070;Proposal
151;1070;Proposal
148;1070;Proposal
25;1071;Proposal
135;1071;Proposal
0;1071;Proposal
100;1071;Proposal
26;1071;Proposal
145;1072;Proposal
100;1072;Proposal
140;1072;Proposal
141;1072;Proposal
26;1072;Proposal
120;1073;Proposal
25;1073;Proposal
69;1073;Proposal
26;1073;Proposal
27;1073;Proposal
65;1074;Proposal
23;1074;Proposal
4;1074;Proposal
67;1074;Proposal
35;1074;Proposal
0;1075;Proposal
35;1075;Proposal
36;1075;Proposal
60;1075;Proposal
20;1075;Proposal
125;1076;Proposal
145;1076;Proposal
35;1076;Proposal
36;1076;Proposal
74;1076;Proposal
65;1077;Proposal
23;1077;Proposal
67;1077;Proposal
68;1077;Proposal
69;1077;Proposal
90;1078;Proposal
70;1078;Proposal
145;1078;Proposal
0;1078;Proposal
130;1078;Proposal
75;1079;Proposal
125;1079;Proposal
170;1079;Proposal
0;1079;Proposal
74;1079;Proposal
105;1080;Proposal
70;1080;Proposal
15;1080;Proposal
140;1080;Proposal
4;1080;Proposal
145;1081;Proposal
120;1081;Proposal
25;1081;Proposal
15;1081;Proposal
100;1081;Proposal
75;1082;Proposal
90;1082;Proposal
120;1082;Proposal
125;1082;Proposal
115;1082;Proposal
65;1083;Proposal
95;1083;Proposal
23;1083;Proposal
70;1083;Proposal
67;1083;Proposal
5;1084;Proposal
0;1084;Proposal
50;1084;Proposal
45;1084;Proposal
46;1084;Proposal
50;1085;Proposal
5;1085;Proposal
15;1085;Proposal
185;1085;Proposal
20;1085;Proposal
130;1086;Proposal
0;1086;Proposal
115;1086;Proposal
116;1086;Proposal
131;1086;Proposal
120;1087;Proposal
185;1087;Proposal
65;1087;Proposal
69;1087;Proposal
23;1087;Proposal
140;1088;Proposal
0;1088;Proposal
141;1088;Proposal
142;1088;Proposal
143;1088;Proposal
140;1089;Proposal
120;1089;Proposal
141;1089;Proposal
145;1089;Proposal
142;1089;Proposal
75;1090;Proposal
5;1090;Proposal
76;1090;Proposal
74;1090;Proposal
78;1090;Proposal
80;1091;Proposal
100;1091;Proposal
26;1091;Proposal
81;1091;Proposal
27;1091;Proposal
70;1092;Proposal
45;1092;Proposal
19;1092;Proposal
46;1092;Proposal
72;1092;Proposal
20;1093;Proposal
80;1093;Proposal
81;1093;Proposal
82;1093;Proposal
29;1093;Proposal
170;1094;Proposal
41;1094;Proposal
128;1094;Proposal
173;1094;Proposal
174;1094;Proposal
120;1095;Proposal
0;1095;Proposal
69;1095;Proposal
190;1095;Proposal
19;1095;Proposal
20;1096;Proposal
65;1096;Proposal
155;1096;Proposal
23;1096;Proposal
67;1096;Proposal
199;1097;Proposal
62;1097;Proposal
72;1097;Proposal
71;1097;Proposal
70;1097;Proposal
20;1098;Proposal
65;1098;Proposal
23;1098;Proposal
15;1098;Proposal
4;1098;Proposal
145;1099;Proposal
120;1099;Proposal
125;1099;Proposal
115;1099;Proposal
15;1099;Proposal
115;1100;Proposal
116;1100;Proposal
190;1100;Proposal
20;1100;Proposal
187;1100;Proposal
120;1101;Proposal
60;1101;Proposal
155;1101;Proposal
69;1101;Proposal
65;1101;Proposal
4;1104;Proposal
181;1104;Proposal
140;1104;Proposal
141;1104;Proposal
143;1104;Proposal
90;1105;Proposal
91;1105;Proposal
92;1105;Proposal
93;1105;Proposal
70;1105;Proposal
140;1107;Proposal
95;1107;Proposal
141;1107;Proposal
65;1107;Proposal
175;1107;Proposal
105;1108;Proposal
0;1108;Proposal
65;1108;Proposal
61;1108;Proposal
91;1108;Proposal
140;1110;Proposal
141;1110;Proposal
142;1110;Proposal
143;1110;Proposal
144;1110;Proposal
195;1111;Proposal
15;1111;Proposal
165;1111;Proposal
55;1111;Proposal
196;1111;Proposal
185;1112;Proposal
70;1112;Proposal
5;1112;Proposal
120;1112;Proposal
187;1112;Proposal
65;1113;Proposal
23;1113;Proposal
120;1113;Proposal
67;1113;Proposal
69;1113;Proposal
45;1114;Proposal
46;1114;Proposal
175;1114;Proposal
11;1114;Proposal
47;1114;Proposal
65;1115;Proposal
23;1115;Proposal
67;1115;Proposal
68;1115;Proposal
69;1115;Proposal
65;1117;Proposal
5;1117;Proposal
23;1117;Proposal
67;1117;Proposal
68;1117;Proposal
100;1118;Proposal
145;1118;Proposal
26;1118;Proposal
150;1118;Proposal
27;1118;Proposal
140;1119;Proposal
185;1119;Proposal
141;1119;Proposal
4;1119;Proposal
181;1119;Proposal
150;1120;Proposal
70;1120;Proposal
0;1120;Proposal
151;1120;Proposal
175;1120;Proposal
70;1121;Proposal
150;1121;Proposal
25;1121;Proposal
120;1121;Proposal
10;1121;Proposal
125;1122;Proposal
0;1122;Proposal
70;1122;Proposal
120;1122;Proposal
65;1122;Proposal
150;1123;Proposal
65;1123;Proposal
140;1123;Proposal
151;1123;Proposal
141;1123;Proposal
70;1124;Proposal
65;1124;Proposal
45;1124;Proposal
15;1124;Proposal
23;1124;Proposal
195;1125;Proposal
105;1125;Proposal
20;1125;Proposal
15;1125;Proposal
175;1125;Proposal
105;1126;Proposal
75;1126;Proposal
90;1126;Proposal
5;1126;Proposal
170;1126;Proposal
165;1127;Proposal
60;1127;Proposal
20;1127;Proposal
70;1127;Proposal
15;1127;Proposal
150;1128;Proposal
151;1128;Proposal
65;1128;Proposal
148;1128;Proposal
23;1128;Proposal
50;1129;Proposal
140;1129;Proposal
5;1129;Proposal
141;1129;Proposal
51;1129;Proposal
50;1130;Proposal
185;1130;Proposal
45;1130;Proposal
5;1130;Proposal
46;1130;Proposal
185;1131;Proposal
70;1131;Proposal
60;1131;Proposal
0;1131;Proposal
15;1131;Proposal
175;1132;Proposal
11;1132;Proposal
145;1132;Proposal
65;1132;Proposal
177;1132;Proposal
10;1133;Proposal
20;1133;Proposal
11;1133;Proposal
175;1133;Proposal
65;1133;Proposal
0;1134;Proposal
120;1134;Proposal
4;1134;Proposal
65;1134;Proposal
1;1134;Proposal
5;1135;Proposal
4;1135;Proposal
65;1135;Proposal
181;1135;Proposal
23;1135;Proposal
70;1136;Proposal
55;1136;Proposal
125;1136;Proposal
150;1136;Proposal
5;1136;Proposal
65;1137;Proposal
23;1137;Proposal
70;1137;Proposal
67;1137;Proposal
68;1137;Proposal
105;1138;Proposal
61;1138;Proposal
91;1138;Proposal
108;1138;Proposal
109;1138;Proposal
190;1139;Proposal
187;1139;Proposal
192;1139;Proposal
65;1139;Proposal
5;1139;Proposal
65;1140;Proposal
23;1140;Proposal
67;1140;Proposal
69;1140;Proposal
68;1140;Proposal
140;1141;Proposal
141;1141;Proposal
125;1141;Proposal
195;1141;Proposal
142;1141;Proposal
0;1142;Proposal
5;1142;Proposal
170;1142;Proposal
1;1142;Proposal
125;1142;Proposal
55;1143;Proposal
165;1143;Proposal
155;1143;Proposal
15;1143;Proposal
166;1143;Proposal
95;1144;Proposal
15;1144;Proposal
185;1144;Proposal
16;1144;Proposal
30;1144;Proposal
50;1145;Proposal
155;1145;Proposal
40;1145;Proposal
10;1145;Proposal
51;1145;Proposal
105;1146;Proposal
5;1146;Proposal
0;1146;Proposal
75;1146;Proposal
4;1146;Proposal
120;1147;Proposal
70;1147;Proposal
65;1147;Proposal
69;1147;Proposal
150;1147;Proposal
90;1148;Proposal
40;1148;Proposal
115;1148;Proposal
116;1148;Proposal
170;1148;Proposal
10;1149;Proposal
11;1149;Proposal
85;1149;Proposal
175;1149;Proposal
0;1149;Proposal
150;1150;Proposal
151;1150;Proposal
195;1150;Proposal
25;1150;Proposal
148;1150;Proposal
45;1151;Proposal
46;1151;Proposal
47;1151;Proposal
48;1151;Proposal
49;1151;Proposal
125;1152;Proposal
5;1152;Proposal
65;1152;Proposal
74;1152;Proposal
23;1152;Proposal
65;1153;Proposal
23;1153;Proposal
67;1153;Proposal
68;1153;Proposal
69;1153;Proposal
110;1154;Proposal
111;1154;Proposal
112;1154;Proposal
150;1154;Proposal
113;1154;Proposal
5;1155;Proposal
35;1155;Proposal
36;1155;Proposal
55;1155;Proposal
6;1155;Proposal
100;1156;Proposal
140;1156;Proposal
141;1156;Proposal
135;1156;Proposal
26;1156;Proposal
15;1157;Proposal
130;1157;Proposal
16;1157;Proposal
17;1157;Proposal
65;1157;Proposal
45;1158;Proposal
46;1158;Proposal
10;1158;Proposal
15;1158;Proposal
47;1158;Proposal
130;1159;Proposal
135;1159;Proposal
20;1159;Proposal
131;1159;Proposal
136;1159;Proposal
125;1160;Proposal
65;1160;Proposal
23;1160;Proposal
67;1160;Proposal
68;1160;Proposal
5;1161;Proposal
40;1161;Proposal
10;1161;Proposal
35;1161;Proposal
45;1161;Proposal
185;1162;Proposal
120;1162;Proposal
69;1162;Proposal
186;1162;Proposal
187;1162;Proposal
65;1163;Proposal
150;1163;Proposal
23;1163;Proposal
67;1163;Proposal
68;1163;Proposal
15;1164;Proposal
130;1164;Proposal
16;1164;Proposal
17;1164;Proposal
18;1164;Proposal
0;1165;Proposal
5;1165;Proposal
65;1165;Proposal
170;1165;Proposal
23;1165;Proposal
65;1166;Proposal
120;1166;Proposal
15;1166;Proposal
23;1166;Proposal
69;1166;Proposal
0;1167;Proposal
5;1167;Proposal
170;1167;Proposal
65;1167;Proposal
85;1167;Proposal
145;1168;Proposal
65;1168;Proposal
23;1168;Proposal
91;1168;Proposal
147;1168;Proposal
115;1169;Proposal
40;1169;Proposal
116;1169;Proposal
90;1169;Proposal
15;1169;Proposal
125;1170;Proposal
80;1170;Proposal
75;1170;Proposal
40;1170;Proposal
100;1170;Proposal
15;1171;Proposal
16;1171;Proposal
17;1171;Proposal
18;1171;Proposal
19;1171;Proposal
65;1172;Proposal
23;1172;Proposal
105;1172;Proposal
67;1172;Proposal
68;1172;Proposal
150;1173;Proposal
151;1173;Proposal
148;1173;Proposal
153;1173;Proposal
65;1173;Proposal
45;1174;Proposal
46;1174;Proposal
50;1174;Proposal
47;1174;Proposal
48;1174;Proposal
40;1175;Proposal
35;1175;Proposal
125;1175;Proposal
36;1175;Proposal
105;1175;Proposal
25;1176;Proposal
140;1176;Proposal
141;1176;Proposal
145;1176;Proposal
26;1176;Proposal
155;1177;Proposal
65;1177;Proposal
108;1177;Proposal
70;1177;Proposal
23;1177;Proposal
65;1178;Proposal
23;1178;Proposal
67;1178;Proposal
68;1178;Proposal
69;1178;Proposal
5;1179;Proposal
65;1179;Proposal
23;1179;Proposal
70;1179;Proposal
67;1179;Proposal
100;1180;Proposal
26;1180;Proposal
65;1180;Proposal
27;1180;Proposal
120;1180;Proposal
50;1181;Proposal
45;1181;Proposal
5;1181;Proposal
46;1181;Proposal
47;1181;Proposal
5;1182;Proposal
60;1182;Proposal
65;1182;Proposal
35;1182;Proposal
36;1182;Proposal
65;1183;Proposal
23;1183;Proposal
67;1183;Proposal
68;1183;Proposal
69;1183;Proposal
5;1184;Proposal
35;1184;Proposal
155;1184;Proposal
36;1184;Proposal
125;1184;Proposal
90;1185;Proposal
105;1185;Proposal
115;1185;Proposal
10;1185;Proposal
116;1185;Proposal
5;1186;Proposal
165;1186;Proposal
195;1186;Proposal
70;1186;Proposal
196;1186;Proposal
115;1187;Proposal
116;1187;Proposal
93;1187;Proposal
92;1187;Proposal
36;1187;Proposal
60;1188;Proposal
105;1188;Proposal
0;1188;Proposal
61;1188;Proposal
91;1188;Proposal
125;1189;Proposal
145;1189;Proposal
75;1189;Proposal
70;1189;Proposal
60;1189;Proposal
120;1190;Proposal
125;1190;Proposal
145;1190;Proposal
100;1190;Proposal
74;1190;Proposal
140;1191;Proposal
141;1191;Proposal
115;1191;Proposal
75;1191;Proposal
142;1191;Proposal
15;1192;Proposal
16;1192;Proposal
17;1192;Proposal
19;1192;Proposal
18;1192;Proposal
45;1193;Proposal
46;1193;Proposal
145;1193;Proposal
60;1193;Proposal
70;1193;Proposal
4;1194;Proposal
181;1194;Proposal
74;1194;Proposal
143;1194;Proposal
184;1194;Proposal
0;1195;Proposal
25;1195;Proposal
1;1195;Proposal
26;1195;Proposal
27;1195;Proposal
140;1196;Proposal
120;1196;Proposal
141;1196;Proposal
142;1196;Proposal
143;1196;Proposal
15;1197;Proposal
65;1197;Proposal
23;1197;Proposal
35;1197;Proposal
67;1197;Proposal
4;1198;Proposal
181;1198;Proposal
95;1198;Proposal
65;1198;Proposal
140;1198;Proposal
10;1199;Proposal
0;1199;Proposal
4;1199;Proposal
181;1199;Proposal
74;1199;Proposal
40;1200;Proposal
130;1200;Proposal
65;1200;Proposal
41;1200;Proposal
131;1200;Proposal
65;1201;Proposal
140;1201;Proposal
70;1201;Proposal
141;1201;Proposal
23;1201;Proposal
40;1202;Proposal
41;1202;Proposal
42;1202;Proposal
43;1202;Proposal
195;1202;Proposal
15;1203;Proposal
16;1203;Proposal
17;1203;Proposal
18;1203;Proposal
19;1203;Proposal
75;1204;Proposal
140;1204;Proposal
141;1204;Proposal
76;1204;Proposal
120;1204;Proposal
125;1205;Proposal
70;1205;Proposal
74;1205;Proposal
75;1205;Proposal
127;1205;Proposal
185;1206;Proposal
120;1206;Proposal
65;1206;Proposal
20;1206;Proposal
110;1206;Proposal
100;1207;Proposal
120;1207;Proposal
20;1207;Proposal
145;1207;Proposal
135;1207;Proposal
25;1208;Proposal
0;1208;Proposal
145;1208;Proposal
26;1208;Proposal
27;1208;Proposal
10;1209;Proposal
0;1209;Proposal
11;1209;Proposal
12;1209;Proposal
13;1209;Proposal
70;1210;Proposal
15;1210;Proposal
65;1210;Proposal
190;1210;Proposal
187;1210;Proposal
70;1211;Proposal
15;1211;Proposal
65;1211;Proposal
190;1211;Proposal
187;1211;Proposal
90;1212;Proposal
35;1212;Proposal
36;1212;Proposal
91;1212;Proposal
85;1212;Proposal
65;1213;Proposal
23;1213;Proposal
67;1213;Proposal
68;1213;Proposal
69;1213;Proposal
90;1214;Proposal
40;1214;Proposal
91;1214;Proposal
92;1214;Proposal
93;1214;Proposal
150;1215;Proposal
151;1215;Proposal
10;1215;Proposal
148;1215;Proposal
130;1215;Proposal
60;1216;Proposal
5;1216;Proposal
4;1216;Proposal
181;1216;Proposal
74;1216;Proposal
10;1217;Proposal
165;1217;Proposal
15;1217;Proposal
4;1217;Proposal
181;1217;Proposal
65;1218;Proposal
23;1218;Proposal
67;1218;Proposal
105;1218;Proposal
68;1218;Proposal
65;1219;Proposal
15;1219;Proposal
23;1219;Proposal
67;1219;Proposal
68;1219;Proposal
65;1220;Proposal
23;1220;Proposal
67;1220;Proposal
68;1220;Proposal
69;1220;Proposal
145;1221;Proposal
91;1221;Proposal
147;1221;Proposal
148;1221;Proposal
149;1221;Proposal
125;1222;Proposal
65;1222;Proposal
105;1222;Proposal
35;1222;Proposal
74;1222;Proposal
130;1223;Proposal
145;1223;Proposal
105;1223;Proposal
110;1223;Proposal
91;1223;Proposal
60;1224;Proposal
55;1224;Proposal
20;1224;Proposal
4;1224;Proposal
181;1224;Proposal
185;1225;Proposal
65;1225;Proposal
100;1225;Proposal
23;1225;Proposal
20;1225;Proposal
150;1226;Proposal
151;1226;Proposal
148;1226;Proposal
153;1226;Proposal
75;1226;Proposal
65;1227;Proposal
40;1227;Proposal
23;1227;Proposal
67;1227;Proposal
68;1227;Proposal
80;1228;Proposal
0;1228;Proposal
135;1228;Proposal
75;1228;Proposal
20;1228;Proposal
25;1229;Proposal
145;1229;Proposal
26;1229;Proposal
27;1229;Proposal
140;1229;Proposal
60;1230;Proposal
61;1230;Proposal
65;1230;Proposal
62;1230;Proposal
63;1230;Proposal
135;1231;Proposal
25;1231;Proposal
5;1231;Proposal
175;1231;Proposal
11;1231;Proposal
20;1232;Proposal
75;1232;Proposal
130;1232;Proposal
76;1232;Proposal
74;1232;Proposal
70;1233;Proposal
55;1233;Proposal
45;1233;Proposal
5;1233;Proposal
46;1233;Proposal
195;1234;Proposal
65;1234;Proposal
196;1234;Proposal
91;1234;Proposal
198;1234;Proposal
5;1235;Proposal
185;1235;Proposal
55;1235;Proposal
10;1235;Proposal
20;1235;Proposal
85;1236;Proposal
86;1236;Proposal
87;1236;Proposal
88;1236;Proposal
89;1236;Proposal
65;1237;Proposal
110;1237;Proposal
23;1237;Proposal
67;1237;Proposal
111;1237;Proposal
65;1238;Proposal
120;1238;Proposal
23;1238;Proposal
105;1238;Proposal
69;1238;Proposal
155;1239;Proposal
20;1239;Proposal
5;1239;Proposal
0;1239;Proposal
65;1239;Proposal
5;1240;Proposal
115;1240;Proposal
25;1240;Proposal
116;1240;Proposal
4;1240;Proposal
45;1241;Proposal
105;1241;Proposal
50;1241;Proposal
46;1241;Proposal
47;1241;Proposal
50;1242;Proposal
20;1242;Proposal
185;1242;Proposal
85;1242;Proposal
195;1242;Proposal
185;1243;Proposal
190;1243;Proposal
187;1243;Proposal
35;1243;Proposal
36;1243;Proposal
15;1244;Proposal
10;1244;Proposal
105;1244;Proposal
0;1244;Proposal
155;1244;Proposal
5;1246;Proposal
20;1246;Proposal
4;1246;Proposal
195;1246;Proposal
181;1246;Proposal
80;1247;Proposal
20;1247;Proposal
60;1247;Proposal
100;1247;Proposal
120;1247;Proposal
65;1248;Proposal
23;1248;Proposal
70;1248;Proposal
67;1248;Proposal
68;1248;Proposal
0;1249;Proposal
15;1249;Proposal
5;1249;Proposal
35;1249;Proposal
55;1249;Proposal
145;1250;Proposal
100;1250;Proposal
25;1250;Proposal
20;1250;Proposal
15;1250;Proposal
185;1251;Proposal
70;1251;Proposal
60;1251;Proposal
65;1251;Proposal
186;1251;Proposal
115;1252;Proposal
116;1252;Proposal
25;1252;Proposal
93;1252;Proposal
170;1252;Proposal
40;1253;Proposal
41;1253;Proposal
70;1253;Proposal
42;1253;Proposal
43;1253;Proposal
100;1254;Proposal
70;1254;Proposal
26;1254;Proposal
80;1254;Proposal
145;1254;Proposal
55;1255;Proposal
70;1255;Proposal
80;1255;Proposal
19;1255;Proposal
1;1255;Proposal
185;1256;Proposal
120;1256;Proposal
70;1256;Proposal
190;1256;Proposal
187;1256;Proposal
145;1257;Proposal
60;1257;Proposal
0;1257;Proposal
65;1257;Proposal
25;1257;Proposal
90;1259;Proposal
70;1259;Proposal
5;1259;Proposal
115;1259;Proposal
40;1259;Proposal
65;1260;Proposal
140;1260;Proposal
120;1260;Proposal
23;1260;Proposal
141;1260;Proposal
120;1261;Proposal
70;1261;Proposal
190;1261;Proposal
15;1261;Proposal
187;1261;Proposal
5;1262;Proposal
70;1262;Proposal
185;1262;Proposal
90;1262;Proposal
155;1262;Proposal
150;1263;Proposal
151;1263;Proposal
15;1263;Proposal
65;1263;Proposal
148;1263;Proposal
5;1264;Proposal
20;1264;Proposal
40;1264;Proposal
115;1264;Proposal
35;1264;Proposal
70;1265;Proposal
10;1265;Proposal
20;1265;Proposal
5;1265;Proposal
65;1265;Proposal
35;1266;Proposal
36;1266;Proposal
75;1266;Proposal
145;1266;Proposal
90;1266;Proposal
70;1267;Proposal
65;1267;Proposal
140;1267;Proposal
120;1267;Proposal
19;1267;Proposal
5;1268;Proposal
15;1268;Proposal
65;1268;Proposal
23;1268;Proposal
16;1268;Proposal
15;1269;Proposal
70;1269;Proposal
0;1269;Proposal
19;1269;Proposal
16;1269;Proposal
120;1271;Proposal
105;1271;Proposal
5;1271;Proposal
65;1271;Proposal
4;1271;Proposal
15;1272;Proposal
145;1272;Proposal
65;1272;Proposal
16;1272;Proposal
23;1272;Proposal
125;1273;Proposal
75;1273;Proposal
185;1273;Proposal
110;1273;Proposal
70;1273;Proposal
120;1276;Proposal
69;1276;Proposal
65;1276;Proposal
19;1276;Proposal
123;1276;Proposal
95;1277;Proposal
15;1277;Proposal
65;1277;Proposal
16;1277;Proposal
30;1277;Proposal
60;1278;Proposal
145;1278;Proposal
15;1278;Proposal
65;1278;Proposal
140;1278;Proposal
25;1279;Proposal
5;1279;Proposal
100;1279;Proposal
125;1279;Proposal
26;1279;Proposal
60;1280;Proposal
145;1280;Proposal
15;1280;Proposal
65;1280;Proposal
140;1280;Proposal
140;1281;Proposal
141;1281;Proposal
142;1281;Proposal
143;1281;Proposal
4;1281;Proposal
75;1282;Proposal
105;1282;Proposal
135;1282;Proposal
130;1282;Proposal
115;1282;Proposal
65;1283;Proposal
23;1283;Proposal
67;1283;Proposal
68;1283;Proposal
69;1283;Proposal
65;1284;Proposal
23;1284;Proposal
67;1284;Proposal
68;1284;Proposal
69;1284;Proposal
90;1285;Proposal
100;1285;Proposal
60;1285;Proposal
91;1285;Proposal
26;1285;Proposal
20;1286;Proposal
70;1286;Proposal
190;1286;Proposal
187;1286;Proposal
192;1286;Proposal
60;1287;Proposal
80;1287;Proposal
145;1287;Proposal
25;1287;Proposal
26;1287;Proposal
25;1288;Proposal
50;1288;Proposal
45;1288;Proposal
70;1288;Proposal
46;1288;Proposal
120;1289;Proposal
90;1289;Proposal
65;1289;Proposal
70;1289;Proposal
110;1289;Proposal
120;1290;Proposal
140;1290;Proposal
141;1290;Proposal
142;1290;Proposal
143;1290;Proposal
190;1291;Proposal
187;1291;Proposal
5;1291;Proposal
192;1291;Proposal
193;1291;Proposal
120;1292;Proposal
69;1292;Proposal
65;1292;Proposal
23;1292;Proposal
19;1292;Proposal
125;1293;Proposal
65;1293;Proposal
23;1293;Proposal
74;1293;Proposal
127;1293;Proposal
195;1294;Proposal
60;1294;Proposal
110;1294;Proposal
111;1294;Proposal
91;1294;Proposal
55;1295;Proposal
170;1295;Proposal
1;1295;Proposal
130;1295;Proposal
37;1295;Proposal
70;1296;Proposal
5;1296;Proposal
190;1296;Proposal
187;1296;Proposal
192;1296;Proposal
125;1297;Proposal
74;1297;Proposal
127;1297;Proposal
5;1297;Proposal
128;1297;Proposal
100;1298;Proposal
60;1298;Proposal
80;1298;Proposal
26;1298;Proposal
27;1298;Proposal
145;1299;Proposal
125;1299;Proposal
70;1299;Proposal
60;1299;Proposal
91;1299;Proposal
120;1300;Proposal
65;1300;Proposal
69;1300;Proposal
23;1300;Proposal
150;1300;Proposal
55;1301;Proposal
170;1301;Proposal
35;1301;Proposal
125;1301;Proposal
36;1301;Proposal
40;1302;Proposal
15;1302;Proposal
65;1302;Proposal
41;1302;Proposal
23;1302;Proposal
150;1303;Proposal
151;1303;Proposal
65;1303;Proposal
148;1303;Proposal
153;1303;Proposal
100;1304;Proposal
15;1304;Proposal
26;1304;Proposal
27;1304;Proposal
103;1304;Proposal
65;1305;Proposal
23;1305;Proposal
140;1305;Proposal
67;1305;Proposal
68;1305;Proposal
135;1306;Proposal
125;1306;Proposal
120;1306;Proposal
90;1306;Proposal
55;1306;Proposal
150;1307;Proposal
151;1307;Proposal
65;1307;Proposal
148;1307;Proposal
23;1307;Proposal
145;1308;Proposal
65;1308;Proposal
23;1308;Proposal
91;1308;Proposal
67;1308;Proposal
65;1309;Proposal
23;1309;Proposal
67;1309;Proposal
68;1309;Proposal
69;1309;Proposal
185;1310;Proposal
10;1310;Proposal
20;1310;Proposal
5;1310;Proposal
186;1310;Proposal
5;1311;Proposal
65;1311;Proposal
23;1311;Proposal
67;1311;Proposal
68;1311;Proposal
70;1312;Proposal
5;1312;Proposal
195;1312;Proposal
0;1312;Proposal
190;1312;Proposal
150;1313;Proposal
151;1313;Proposal
148;1313;Proposal
130;1313;Proposal
153;1313;Proposal
25;1314;Proposal
20;1314;Proposal
26;1314;Proposal
27;1314;Proposal
100;1314;Proposal
150;1315;Proposal
4;1315;Proposal
0;1315;Proposal
65;1315;Proposal
15;1315;Proposal
65;1316;Proposal
23;1316;Proposal
67;1316;Proposal
68;1316;Proposal
69;1316;Proposal
140;1317;Proposal
15;1317;Proposal
141;1317;Proposal
110;1317;Proposal
111;1317;Proposal
20;1318;Proposal
105;1318;Proposal
65;1318;Proposal
175;1318;Proposal
23;1318;Proposal
100;1319;Proposal
155;1319;Proposal
26;1319;Proposal
105;1319;Proposal
145;1319;Proposal
4;1320;Proposal
0;1320;Proposal
181;1320;Proposal
75;1320;Proposal
95;1320;Proposal
0;1321;Proposal
20;1321;Proposal
185;1321;Proposal
5;1321;Proposal
1;1321;Proposal
155;1322;Proposal
20;1322;Proposal
4;1322;Proposal
181;1322;Proposal
108;1322;Proposal
110;1323;Proposal
111;1323;Proposal
112;1323;Proposal
0;1323;Proposal
113;1323;Proposal
125;1324;Proposal
105;1324;Proposal
74;1324;Proposal
127;1324;Proposal
91;1324;Proposal
